date,text,ton
1388073991,"Спасибки, Билайн) http://t.co/nHA2FPwbI2",1
1389794254,"ВСК заложена в Сбербанке
http://t.co/cybn6rdCrZ",0
1406677479,http://t.co/ZVPEYTvXWL кредиты райффайзенбанк,0
1407722683,сбербанк бланк заявки на ипотеку http://t.co/nYsoyT3NoC #сбербанк #заявки,0
1406602726,Я.Новости | Блоги: Сбербанк и ВТБ попадут под санкции ЕС http://t.co/knV01XuV83,-1
1406883930,Мегафон поднял цены на интернет-роуминг вдвое http://t.co/wEp9lUVvq6,-1
1387002981,"А, во вторник уже уезжать, а я до сих пор не составила маме плей-лист, мы не договорились с билайном, нету фильмов и вообще",0
1407221904,"RT @NPoklonskaya: В Симферополе отключилась сеть МТС-Украина, в течение 48 часов оператор отключит весь Крым #Полонский #крыминформ",-1
1407887003,http://t.co/h6HgKKiFBs втб 24 кредиты наличными самара,0
1386368038,безлимитная опера мини билайн http://t.co/0MODgTq9pB,0
1406341086,скачать игры на телефон мтс 960 андроид http://t.co/aJqU9FNqWc,0
1407716548,Льготный кредит на авто 350000 сбербанк http://t.co/TEaLJGOefD,0
1406555191,банковский pos терминал сбербанк инструкция для продавца http://t.co/xNz49hDDMF #продавца,0
1406850930,http://t.co/ZJG3SHTLNy Как получить кредитную карту в сбер банке,0
1386915304,Замечательная новость для поклонников iPhone! #Билайн запустил акцию «Год ...,0
1386914454,"@ru_mts ой, да идите Вы. Уже давно сама все исправила. А Вы подтяните уровень связи в Москве и",-1
1406523989,"ВНИМАНИЕ! ОПРОС! Друзья! Для тех, у кого РОСТЕЛЕКОМ! … … … … …",0
1388755390,На Билайн ТВ канале Нил Патрик Харрис со своим мужем-женой..... Короче партнером ведут какую-то фейковую премию,0
1386964887,Заявка в ВТБ 24 http://t.co/e7MBnlNSAt,0
1407378519,Изменение кредитной ставки сбербанк http://t.co/nTUukkSmwK,0
1406883701,"@MegaFonHelp @megafonru простите, а что это за говно сегодня? http://t.co/e9qa1GPJxZ",-1
1407829708,RT @zivajidihiv: альфа банк ростов на дону потребительский кредит калькулятор http://t.co/q2oYg12lN8,0
1407626204,Одно из российских изданий 7 августа опубликовало что из-за ввода международных санкций Газпромбанк и Россельфозбанк были вынуждены просить,-1
1406312145,http://t.co/uW2ViyPjK4 minecraft ПОРТАЛ В РАЙФФАЙЗЕН bank,0
1407301418,"RT @fuckysebastopol: Ахуенное у нас доброе утро!  Мтс выключили,  появилась сеть WIN, к ней можно подключиться в роуминге только,  полонски…",-1
1407228678,"«МТС-Украина» полностью уйдет из Крыма в течение двух суток: Оператор украинской мобильной связи ""МТС-Украина""... http://t.co/On0SubgOqY",-1
1407139321,"Пошел платить за интернет, дошел до Билайна , вспомнил что забыл кошелек дома и пошел обратно домой , вот я долбаёб",0
1406618541,"""Ростелеком"" не пускают к власти",0
1386616173,"RT @korobkov: Билайн не включает мне 3G. Чтобы писать в твиттер, приходиться просить телефон у прохожих и друзей. Натурально: Есть телефон?…",-1
1407395847,RT @itass: СМИ: Россельхозбанк и Газпромбанк попросили о господдержке из-за санкций http://t.co/9efnnUoPv7,-1
1406803366,Поволжский Сбербанк проводит акцию для малого бизнеса http://t.co/tnRnrXcbUx,1
1386503970,RT @musasolak: #скачать обновление для модема билайн http://t.co/ke31PkCN0v,0
1407376330,Кредит сбербанк организация график платежа http://t.co/xOg8Ue3lQm,0
1388762209,"@Beeline_RUS 0894394490 . Только вот вопрос мой решили уже, весьма неоперативно. Обещали к 11.40 по Мск, а включили в 19.00 по Мск",-1
1407716903,Кредит в банк втб 24 ухта http://t.co/0bVtOt7Mrn,0
1407465717,http://t.co/Igzn6LeQpE minecraft портал в райффайзенбанк,0
1386607691,"@billie_idle_ какие у Вас есть замечания по качеству связи, будем признательны, если напишете подробно, указав номер МТС и точный адрес.#МТС",0
1406387800,первая тройка точно. про теле2 не знаю.,0
1407872342,RT @92Sizovdima: http://t.co/RMEFumvghQ Классическая карта «Низкий процент» банк Москвы,0
1406802147,Список людей кому сбербанк не дает кредиты http://t.co/r27BXGTTsx,-1
1386741455,RT @grifoutel1972: Когда приходят сообщения только от Билайна...,0
1390175337,http://t.co/kgULIj5jOD доверенность банк уралсиб http://t.co/rjyzBKFVJv пенхаус эротический журнал,0
1407727700,Получение кредита в альфа банке http://t.co/NM9LxFol7D,0
1406885198,Банк Москвы предлагает корпоративным клиентам новую услугу — «SMS-информирование по расчетному счету» http://t.co/51ZCeFXQj2,1
1406800201,Сайт россельхозбанка кредитные системы http://t.co/ffmdyZ8A04,0
1407319178,"#RETWEET Москва, 6 августа. ""МТС Украина"", сеть которой перестала работать в Крыму в ночь на среду, обратилась к украинским оператора...",0
1386504204,RT @uporotaya_69: МТС предлагает превратить односимочный смартфон в двухсимочный,0
1386669756,RT @by_mts: Модели телефонов с поддержкой HD voice: http://t.co/tyfI8iE3la #mtspress,0
1407491644,альфа банк кредит калькулятор втб 24 http://t.co/cXWyMdlxYC,0
1387037405,втб 24 где оплатить кредит http://t.co/8CpBwIgGmu,0
1388477778,"@AlfabankBY о, да! работает)) спасибо!",1
1386670972,«МТС Украина» и «Киевстар» активно взялись за создание сопутствующей инфраструктуры для внедрения 3G http://t.co/GlLuD3p94N,0
1407405428,Банк Москвы выпустил для банков-партнеров миллион платежных карт - Ведомости http://t.co/fTQ5IyfUvZ,1
1406674617,МТС захватывает госструктуры: МТС по итогам первого полугодия 2014 года увеличил число корпоративных кли... http://t.co/CJHnhbWpfx #news,0
1387202043,кредит в сбербанке лпх http://t.co/Pd4Sv087Hg,0
1406778485,RT @olerrapoolwie: В украинском Яремче впервые отключили сотовую связь  из-за вреда здоровью  #МТС #украина,-1
1387732316,@Beeline_RUS  Когда LTE уже будет работать в Лен. области и СПб?,-1
1407875471,мой альфа банк,0
1387372260,"ОНК открыла в Сбербанке кредитную линию в 1,43 млрд рублей http://t.co/4PfsCByZK1",0
1387543481,Сбербанк охуел. Аванса не будет. Суки.,-1
1406743444,Кредит в втб 24 в петропавловске камчатском http://t.co/iKdX77nK1Z,0
1407407385,"@BravoIP, если вопрос актуален, то отправьте нам на blogs@mts.ru данные по этому примеру: http://t.co/ETLqGM3mUP. Проверим. ^ДП #МТС",0
1387268885,субсидирование автокредита сбербанк http://t.co/hLIY6VURC2,0
1406284865,Под санкции Канады попали Газпромбанк и ВЭБ http://t.co/oZApBp1mlj #klerk,-1
1407369578,#новостиДня Эксперты не увидели возможности у «Киевстар» и life:) обеспечить в Крыму абонентов МТС связью http://t.co/wowmro02Pt #сегодня,0
1387812912,http://t.co/k6KDUn1sGw кредит калькулятор сбербанк,0
1406669374,"США ввели санкции против ВТБ, Россельхозбанка и Банка Москвы",-1
1387945010,"Дорогой @alfa_bank либо сделай так, чтоб в банкомте не заканчивались деньги, либо чтоб он не вел себя как придурошный мудак, когда их мало",-1
1387377367,условия кредита в сбербанке россии http://t.co/WcJj9opjL0,0
1387862225,"@VikulkaVita, доброе утро! После проверки с Вами свяжется специалист. #билайн",0
1387358884,"Сбербанк-бизнес-онлайн неделю издевается.Шоб  ваши ай-тираста при вызове СкорПомощи получали сообщения о ""временных тр-тях в работе системы",-1
1406561921,закрываю все счета. Не нужен мне такой банк (@ Альфа-Банк - @alfa_bank) https://t.co/CI16kNxcoL,-1
1386487998,"МТС пожелал хорошего дня,заботится, аха",1
1406522287,кредиты в банках втб 24 http://t.co/BdUiKtrVPr,0
1407385335,#Крымчане требуют ввести санкции против #МТС: И отключить связь по всей #Украине   #sledui,-1
1389370417,Fitch опустило рейтинг ВТБ ниже уровня Сбербанка  #новость,-1
1406679016,http://t.co/u6ul3k9u8o Как получить кредит в альфа банке в сумской области,0
1406705080,RT @Michail_Shor: 2-й Межрегиональный турнир по боулингу среди представителей СМИ и блогосферы http://t.co/kndei4ZK8F #Иваново #Билайн,0
1386854224,RT @Vlada_Geparda: билайн. дисконнэктинг пипл( уйду от них,-1
1387065158,http://t.co/6w0kaoPLLK Билайн домашний http://t.co/j34SsIbeaP,0
1389249576,"Мое одиночество не спасает даже любимый Билайн, что шлет мне смс с какой-то херней.",-1
1388903763,http://t.co/z5BXjZiq0j | Газпромбанк #кредит для держателей зарплатных карт,0
1389351404,"@Beeline_RUS не зависит от того где нахожусь. Не знаю на счет других, я решаю только свою проблему.",0
1387989754,Сбербанк выплатит страховое возмещение вкладчикам АКБ «Инвестбанк»,0
1406543677,Новости банков: Поволжский Сбербанк развивает сотрудничество с правительством Оренбургской области  #банки #кредиты,1
1387496591,заявка на кредитную карту газпромбанк  http://t.co/IX10pF5EYh,0
1387774309,#МТС что со связью вновь? На островах вообще местами пропадает! А в городе с интернетом что?,-1
1406350547,http://t.co/lCM2PZtQf1 Сбербанк онлайн оформить заявку на кредит наличными,0
1387342498,Этуш готовится судиться со Сбербанком из-за монет со своим изображением — Новые Известия http://t.co/o7upNhFjY1 с помощью @newizvestia,-1
1406511932,МТС проследит за расходом тепла и воды в Тюменской области,1
1386702470,"RT @wakywuwojylu: Хех....домашний иннет от билайна радует. Старый тариф 450р, перехожу на новый, скорость в 2 раза больше по той же цене. Н",1
1387492105,RT @RCPBIRDIE: #сбербанк часы работы воскресенье http://t.co/Y7hrUqeBtx,0
1387606792,http://t.co/XlmdUCA0Tk билайн zte wcdma technologies msm драйвер скачать,0
1406871401,"Мегафон, Мегафон, ты скажи, да всю правду расскажи, когда же будет связь в п.Витязь",-1
1406620130,"ЕС намерен внести Сбербанк и ВТБ в санкционный список, - СМИ",-1
1387950793,Что выбрать в Билайн-Узбекистан: «Мега день» или «Мега неделя»? /  / Абоненты Билайн-Узбекистан могут подключать .. http://t.co/Y8QmaLoIjH,0
1387992101,"@Beeline_RUS почему вы дали кредит в 300 рублей, хотя я никакой заявки не подавала?",0
1387991150,@oznam а с другой стороны банк Москвы  с неприлично большим предложением,-1
1406474929,@Beeline_RUS в Москве. к сожалению нету возможности пока.,0
1406833623,МТС возвращается в Узбекистан http://t.co/491ZrQgJsS http://t.co/pzPF3Yzcx5,1
1406959149,"#Билайн а зачем убрали автоопределения номера при оплате? На планшете закончился инет, раньше выходила… http://t.co/E3qOdzQZUV",-1
1387802039,"@Beeline_RUS зависит от местоположения, например район ул. Комсомола и ул. Антоновская, да и вообще таких мест хватает.",0
1407569110,Райффайзен банк ипотека отзывы http://t.co/CI6JD9Da7k,0
1406810737,http://t.co/hYEpobkAaT Как взять кредит в россельхозбанке на развитие лпх,0
1387243443,расчет кредита сбербанк http://t.co/bzMveplE4W,0
1390196331,скачать приложение билайн для android http://t.co/yisF55RP9l,0
1387268507,"#alfabank опять не работает процессинг, уже 4 раз так попадаю. что за наплевательское отношение? все меняю банк",-1
1387535403,http://t.co/lrkmkIjMw7 | Ипотечный #кредит альфа банк калькулятор,0
1406300299,http://t.co/Ha4gU5wpZt «Билайн» создает удобное web-пространство для корпоративных клиентов,1
1406423150,"Ваше имя Достали Организация 55 Тип отзыва 1 Текст отзыва Мегафон ""уроды"", когда доходит до разбирательств списали пары за ошибочно подключе",-1
1407340728,@transport37 с конца сентября. Только для тех у кого домашний интернет от #билайн,0
1389630685,"Выступил на конференции, организованной Сбербанком и деловой Россией. http://t.co/odR6bJpQ8x #ДеловаяРоссия",0
1407589270,RT @neorotespefi: сбербанк кредит на землю http://t.co/mGrhvgFpoN,0
1388394257,"@alfa_bank Да медленно у них там все очень. Посетителей много, а работает один специалист.",-1
1407019517,заявка на кредитную карту райффайзен http://t.co/7RpCQTjpOy,0
1387355999,"Кто еще держит карточки в Райффайзен?  Неееее, ну меня окончательно добила ситуация! Я не могу перевести с карты... http://t.co/vIhuRi314k",-1
1406389503,"@MilitaryMaps МТС контролирует мобильные сети Украины.
С точностью до метра показывает нахождение всех.
Я думаю МТС национализируют.",0
1387701842,"@geris88VV Владимир, надеемся в устной беседе мы смогли ответить на Ваши вопросы. Желаем Вам приятного дня! #билайн",0
1406794764,свой 1784 твит я посвещаю мтсе,0
1386655259,http://t.co/gOWVbeRunW МТС и Akamai ускоряют доступ к зарубежным интернет-ресурсам,1
1407550226,образец анкеты на кредит сбербанк http://t.co/HSBP65tGVb,0
1406499633,мтс воронеж руководство http://t.co/nTAVwjSTYn #мтс,0
1407207018,RT @rostelecom_vlg: Дубна адресная книга http://t.co/99kB7ev10d,0
1389944429,RT @realty_agency: Сегодня у нас обзор Альфабанка и его ипотечных программ http://t.co/V51qwf79Ae,0
1406723741,"RT @NewsRuNovosti: #novosti #techno ""МегаФон"" выразил готовность создать единую сеть связи для госорганов http://t.co/9IKb3byu8Z #новости",0
1407311905,"@owlie_ooh_ooh, если не затруднит, отправьте нам следующую информацию: http://t.co/9Kk1u5CHrU. Проведем проверку начислений. ^НМ #МТС",0
1407152348,кабель сообщил в интервью корр риа еаоmedia ведущий специалист отдела по связям со сми хабаровского филиала оао ростелеком,0
1406824922,"ОАО ""Мобильные Телесистемы"" (МТС) подписало мировое соглашение с Узбекистаном, в соответствии с которым компания планирует возобновить деят",1
1406666148,"США ввели санкции против Банка Москвы, ВТБ, Россельхозбанка и ОСК:  http://t.co/8RS1nTCin1",-1
1406813886,"Самые быстрые участники ""IT-camp-2014"" получили от ""МегаФона"" скоростные 4G-модемы http://t.co/qFaRC02Ucr #чебоксары",0
1407325539,#iPhone #android Крымский банк свои проблемы скинул на МТС  #iPad #Samsung,-1
1407083969,"@QKsusha я подтверждала через Сбербанк Онлайн, там выписка есть, то есть через интернет приложение. Можно в банк позвонить",0
1387557404,Сбербанк сократит банкоматную сеть http://t.co/FiK9rgY8Qh,-1
1387603475,@Beeline_RUS даже гуглом нельзя пользоваться http://t.co/0l1GJVxJOu,-1
1387496370,"«ВымпелКом» в 1,5 раза увеличил количество базовых станций третьего поколения #news",0
1386374542,"Ох уж этот #мтс ""@RuslanUsachev: Моего мобильного интернета хватает только на то, чтобы передать значок ""3g"" и мигающие стрелочки.""",-1
1388912417,"&gt;А оплатить не могу. В #СбербанкОнлайн вношу номер лиц.счета какой указан в платежке (такой и был в шаблоне!), а система его не находит! :-(",-1
1389703024,"#кредитование Секреты успешной финансовой деятельности на forex: Являясь реальным шансом заработка,... http://t.co/QdR3IRiasG #сбербанк",0
1387194334,"@markiyanova_l, если ситуация сохраняется, пожалуйста, напишите нам Ваш номер МТС, адрес и контактный номер. ^АХ #МТС",0
1387380870,Желаю чтобы МТС со своим интернетом в центре ,0
1407841288,заявка на кредит сбербанк тюмень http://t.co/Q3s8QyNskr,0
1387778379,«Сбербанк» продлил для рязанцев акции по ипотечному кредитованию,0
1407141697,@ru_mts куда отправить?,0
1406663699,"dabibi1 США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка: Министерство финансов США сообщило, что против трех российских ...",-1
1387950537,"Недовольный клиент вчера вечером  ""заминировал"" филиал Beeline в Караганде http://t.co/yCnbUURUqV",-1
1406568934,«Ростелеком» усилил защиту,1
1407591812,"Газпромбанк и Россельхозбанк, попавшие в санкционный список США и стран ЕС, обратились к правительству за помощью.&amp;nbsp;",-1
1406625545,Пользователи «ВКонтакте» смогут зарабатывать на своем видео #Apple #Мегафон,1
1407135468,В Таджикистане «жаркий» 3G-интернет от @MegafonTj http://t.co/0HvCqrZoFf http://t.co/9I7ZZ3mkey,1
1406688098,http://t.co/PfkZ3AqxbM потребительский кредит альфабанка,0
1407550218,"Отделения Сбербанк Санкт-Петербург адреса, телефоны схемы проезда. http://t.co/jCbF3LmtVp",0
1406804413,кредитная карта райффайзен банка http://t.co/kMgp0wdoUt,0
1386372131,"По итогам новогодней ночи стало ясно, что Мегафон - оператор случайной связи, МТС это Мой Телефон Спит, а B http://t.co/YRlM6C7jHT",-1
1406572027,"В Москве наблюдаются сбои в работе ""Билайна""",-1
1387867548,"Классика! Суки!
МТС обвинили в нежелании освобождать сенаторов от «мобильного рабства»: http://t.co/YBriU0thyH с помощью @@lentaruofficial",-1
1387294563,"@alen0k Добрый вечер! Для отписки от нежелательных sms, приходящих с буквенно-цифровых номеров, необходимо отправить =&gt; #билайн",0
1388917054,как подтвердить карту на пайпал? карточка втб 24 http://t.co/EJPHoeJ1i0 #Шопоголики #EBay,0
1389945610,потреб кредит в втб 24 http://t.co/NwnjP4pWnO,0
1387264567,кредит в сбербанке на строительство http://t.co/xlWwiaxy1v,0
1389785438,справка форма втб 24 word: Оформляй бесплатную кредитную карту за 20 минут! Кредитный лимит до 300 000 рублей ... http://t.co/0anw0sNmpP,0
1407383522,Лан пойду в билайн ахах,0
1388396354,"Евро в ближайшие дни упадет в район 1.3550 против доллара, - Алексей Михеев,аналитик ВТБ 24:  http://t.co/ck8IPDl1c7",0
1387807518,Райффайзенбанк обновил мобильное приложение R-Mobile http://t.co/mu8maaWUFN,1
1407359521,#RT МТС Украина просит организовать в Крыму техроуминг http://t.co/F0A3jtbnBT #FollowBack #Взаимно,0
1406510135,@salty_1970 @PolineLi МТС рус там был и значок вафли,0
1389783656,ипотека в москве сбербанк http://t.co/XT4rjpscR2,0
1407412955,"@hu_pervomaysk все с МТС переходят на КС. Звони, убивай.",-1
1406314915,радной прошивка для мтс e173 http://t.co/tyYerBIbmb,0
1386373429,На iPhone 5 ( не с и не s) прилетело обновление настроек оператора от пчелайна,0
1387501000,Кстати Мтс не звонит,0
1389917944,"RT @gicenewopyv: НЕНАВИЖУ Сбербанк. Взяли, блин, моду принимать коммунальные платежи, только через банкомат. Который естественно не дает с",-1
1387050244,рассчитать ипотеку онлайн втб 24 http://t.co/yOhZ0ixCeg,0
1387492569,RT @RealRobEZ: #прислать настройки ммс билайн http://t.co/Ov8yQRY360,0
1389885122,сбербанк онлайн погашение кредита http://t.co/kSvA5wP9AI,0
1406444900,"@AppleJesus сим-карту уже поменял, обновить настройки интернета от @Beeline_RUS ?",0
1406526351,кредиты в банках втб 24 http://t.co/BvjNvDmziO,0
1407549168,Потребительский кредит газпромбанка в омске http://t.co/CHRTSirmYo,0
1407062655,Автокредиты через сбербанк рф http://t.co/9A5oRfYOyO,0
1406630210,RT @rt_nnovgorod: Есть ли динозавры в ПФО?Исследование участницы конкурса #Ростелеком #Ятутбыл http://t.co/8mKYUWna3j http://t.co/bT0aHx9Tld,0
1406506381,"Если вдруг в дороге у вас закончились наличные и нечем расплачиваться на АЗС, то СБЕРБАНК всегда выручит вас. СБЕРБ.. http://t.co/BXoxTg3XEJ",1
1387819407,"@ak_pratap, сбербанк кредиты индивидуальным предпринимателям http://t.co/PEwgWR7nMZ",0
1407203294,Когда сбербанк начнет давать кредиты http://t.co/7nSbCtxTOt,0
1386497856,"@Tali_Nova а мтс то че? в банк позвонила,карта заблокирована",0
1387193676,"@Beeline_RUS а как активировать на своём смарте ЛТЕ, если в самом аппарате выставлено 4G и на микросим этот же символ был при замене симки?",0
1387499768,RT @PulseJkeekihi: МТС предлагает превратить односимочный смартфон в двухсимочный,0
1406727293,"Международные платежные системы Visa и MasterCard не станут блокировать карты, выпущенные Банком Москвы, ВТБ и Россельхозбанком. Об этом аг",0
1389933186,@drasgo это я выражаю глубочайшую признательность надёжной и бесперебойной работе @Raiffeisen_Ru,1
1387368198,talking tomcat 2 для android скачать кэш для телефона мтс http://t.co/hvF6dmflQn,0
1406682670,Теперь и я опробую LTE от Билайна :) http://t.co/olpTnWyyZq,0
1407267554,@megafonru  Москва,0
1406555077,МТС разместила QR-коды на территории Приамурского зоосада http://t.co/GJBTwI1r4c #будьвкурсе,1
1387871234,"Сбербанк продолжает спамить, не смотря на просьбу оставить в покое и звонок девушки-оператора, уверявшей, что всё будет хорошо @sberbank",-1
1387449109,@GreeenMary нету((( на Билайн отправляла?,0
1389376072,"@Beeline_RUS, спасибо.  @pSyCho_EVE, доброй ночи. Напишите, пжл, Ваш номер в личку. Мы проверим. (Ерлан Ш.)",0
1406823898,Под новые санкции ЕС попали Сбербанк и ВТБ,-1
1388572648,Бесконечное видео от Билайн ТВ. Смотрели? http://t.co/ZPsVd2aQUV,0
1386829134,"@ru_mts 89874930480, г.Уфа,ул.Комсомольская, д.100",0
1406282814,Сбербанк России намерен построить недвижимость во всей стране: В скором времени Сбербанк России намерен вложит... http://t.co/OjZPbKy9jE,0
1386438140,@rational__gaze Для проверки нам потребуется Ваш номер и ссылка на твит. Данные отправьте на pomogite@beeline.ru.Обязательно разберемся!,0
1386966846,потребительский кредит банк москвы http://t.co/QjOizaRXJC,0
1406267408,Льготное кредитование на автомобили 2014 сбербанк http://t.co/WU0s8lMWQA,1
1406739579,http://t.co/e8xGnWKsH2 банк втб кредиты украина,0
1386500879,билайн интернет на сутки http://t.co/yjJJZJ2tYa,0
1406308482,Как ускорить 3g модем мегафон http://t.co/pFW5SWH3ve,0
1388041234,Стою уже сорок минут в очереди в Сбербанке! Заебали!,-1
1406529346,"Компания ""Мегафон"" заблокировала данные об уровне оттока клиентов - http://t.co/7irlmWbQI6, г. Москва. http://t.co/BO0y7dfEi2 #RT",-1
1388177370,ипотека под залог недвижимости сбербанк http://t.co/g182VcED4w #ПарадПати,0
1406516381,"«МегаФон» прогремел над Псковом: ""МегаФон"" запустил в эту пятницу в Пскове сеть LTE. Ранее услуга в регионе бы... http://t.co/tSa0AyTHQV",0
1387293770,@alfa_bank вот это поворот: с одного холда получить два списания(( под НГ геморроя подкинули,-1
1406517351,россельхозбанк документы на кредит бланк http://t.co/BDRy9p5SH7 #на #бланк,0
1388644866,@Beeline_RUS @uleholtob Почему в Южно-Сахалинске уже 40 минут скорость интернета мертвая?,-1
1389612696,RT @ntvru: В «Сбербанке» произошел технический сбой: деньги за совершенные покупки дважды списываются с карт клиентов http://t.co/Gg6ivyXgNC,-1
1407316998,Сегодня утром жители Севастополя не могут ни до кого дозвониться. Абоненты МТС-Украины остались без связи. Нет сигнала сотовой сети. Пробле,-1
1387263968,кредит 20 тысяч в сбербанке http://t.co/UQ76USoCPj,0
1389347598,ипотека на дом втб 24 http://t.co/nQRnE0hujA #ЛЧ,0
1406702353,http://t.co/qRUL2oSBx0 Как взять кредит в банке сбербанк приозерск,0
1406864949,Новости: Сбербанк и ВТБ пообещали выполнить обязательства,1
1406792270,«Банк Москвы» перестал быть генеральным спонсором «Амкара» http://t.co/gG1AOr7BNI #football sports.ru,0
1407373229,"Новости экономики: Банк ВТБ 24 прекратил оплату сборов за визу США
http://t.co/FeAi8dFsxH http://t.co/bfhbCqds8w",-1
1407413619,«Билайн» приглашает на чемпионат России по эндуро на мотоциклах: ОАО «ВымпелКом» (бренд «Билайн») представляет... http://t.co/LDKoMrLxkX,0
1388289943,ипотека сбербанк россии http://t.co/TFRsD0xHUZ,0
1407711562,"@blyatukov хз, сбер в санкционном списке, так что ожидать можно чего угодно, может и сами выстретили себе в ногу - утерли нос западу",-1
1387500323,"РБК проводит онлайн-интервью представителей компании ""Билайн"".",0
1388912570,ипотечный договор втб 24 образец http://t.co/MxH1dBkNvA,0
1407264451,"я настолько одинока, что мне даже теле2 не пишет",-1
1389784406,На окраине Ижевска нашли свалку документов Сбербанка,-1
1406423399,инструкция в установке модема мтс http://t.co/pAz0NSIQ4r #в,0
1406911923,Финансовые результаты «МегаФона» соответствуют прогнозам компании,1
1389407277,банк москвы открыл новый офис,1
1406909849,"""@Beeline_RUS: Когда интернета под рукой нет, эти номера придут на помощь. Сохраните себе подсказку! http://t.co/UHdpNvQ045""",0
1407384720,#Novosti #Economic Сбербанк может повысить ставки по кредитам:  http://t.co/Nf9q22vDpe,-1
1406438296,Реструктуризация кредита в ВТБ 24 http://t.co/XoKCXqYmM3,0
1387340166,узнать платеж по кредиту сбербанк http://t.co/fOD5fsIaVH,0
1388312679,"@Beeline_RUS заблокировал номер,  которым пользовалась 9 лет!!!! Как? Почему? На каком основании? Никакого уважения к старым клиентам! ",-1
1387001178,"""Билайн"" готовится к новогоднему шквалу звонков: Оператор сотовой связи ""Билайн"" сообщает об активной подготов... http://t.co/0Jq90ws0Ms",0
1407013601,"Думаю, нужно будет купиь себе вторую симку. Мегафоновскую.",1
1406860389,19 мая компания вымпелком торговая марка билайн запускает омске цифровое телевидение билайн как сообщилив пресс службе сотового,1
1386503819,конец свет на за горами а ты все еще хочешь что бы мтс нормально ловил.,-1
1406262794,ОАО &amp;quot;Мобильные ТелеСистемы&amp;quot; сообщает о запуске в коммерческую эксплуатацию первой сети 4G в Тюменской области. Услуги мобильной п,0
1406961631,Автокредит втб 24 чебоксары http://t.co/sFvQaYMdF5,0
1387880685,"@beeline_ykt здравствуйте! как подключить тариф ""Все включено L""? Если у меня первая смена тарифа то бесплатно?",0
1407302757,"RT @FreshSimf: Сеть МТС-Украина продолжает исчезать в Крыму
http://t.co/a1ptM4w7Ik #news #Crimea #Крым",-1
1387953794,"@Juev В подобной ситуации поможет поиск сети вручную. Необходимо сначала выбрать сеть Билайн или МТС, а уже потом Мегафон, после чего =&gt;",0
1406302194,http://t.co/Z8r6vTjpwm Оформить заявку на кредит в газпромбанке в костроме,0
1390167008,два кредита в сбербанке http://t.co/8vRecyEgn4,0
1406667315,"Нет, ну тут не только #мтс, что в Псковской области с интернетом?",-1
1390148471,RT @vovakasko: @sberbank Вы бы заставили работать банкоматы!Хотя бы...,-1
1387127882,http://t.co/h75rwdpdZX Драйвер для usb модема мтс http://t.co/hrIJNcvw3v,0
1406804906,Структура кредитов выдаваемых в россельхозбанке в 2014 году http://t.co/oF4OHMXkLH,0
1387524576,скачать резюме образец бесплатно для сбербанка на работу http://t.co/hGKmXjqw6l,0
1386530499,ипотека в газпромбанке условия http://t.co/tsoN2Tx359,0
1387770185,Билайны! Как мне узнать оставшиеся минуты?,0
1386484561,"Мне так приятно с:
#МТС http://t.co/UWkrl4RfXi",1
1406467812,http://t.co/RFWh26AhKh МТС запускает систему поведенческого анализа корпоративных водителей,1
1387353192,"@ru_mts вы уже путаете российских и украинских абонентов, коллеги? http://t.co/d78JknCMBn",0
1407375614,@megafonru Замер скорости до сервера #МегаФон в Хабаровске из Ленска. Высокий пинг и низкая пропускная способность. http://t.co/zUR5namU2K,-1
1388487058,как проверить баланс зарплатной карты втб 24 http://t.co/GWF4PDh9YG,0
1406622201,@mariaLPsoldier стоп. У тебя мегафон? Лол,-1
1407542667,банк уралсиб автокредит москва http://t.co/Qm2LmDE1Vv,0
1406718477,http://t.co/my76OBHc41 Восколько лет можно взять кредит в альфа банк,0
1389818045,сбербанк потребит кредит http://t.co/1F3poAr4lZ,0
1386834740,Задорнов: по итогам 2013 года рост активов ВТБ 24 составит 40% http://t.co/OJYUvf8QkR,1
1406524673,Задолжники по кредитам втб 24 http://t.co/wI5OX1wBs9,0
1387284012,"@imerkouri и всё равно,со сколькими мы банками ни работали,а остановились на Сбербанке.надёжнее,что ли...",1
1406681129,#Российские #СМИ исказили информацию о санкциях против «#Сбербанка» и #ВТБ (4)   #1000aday,0
1406727395,Форма анкеты заявки на кредит в сбербанк http://t.co/rQG74uhvPu,0
1387266965,оформить кредитную карту альфа банк http://t.co/V22NemRXXw,0
1407774749,RT @seo_money_seo: Кредитная карта Уралсиб банк отзывы http://t.co/VAyAqPkLjZ,0
1406503505,«Билайн» Приморье и сеть магазинов «Технопоинт» делают подарки покупателям  #sledui,1
1389441114,http://t.co/4aHxFQhYlD Взять кредит в сбербанке для окрытия своего бизнеса,0
1406591123,«МегаФон» предлагает попробовать «Интернет S»,0
1387353243,сбербанк кредит 14 5 процентов http://t.co/xhEO5whoPa,0
1389371592,"RT @waponcymug: ВВП России может вырасти выше прогноза, об этом сообщил на деловом завтраке Сбербанка РФ на ежегодном инвестиционном форуме…",0
1406568306,Ростелеком Болтая не блокирует.,1
1386363715,http://t.co/lVfpCJvZ3K Кредитка голд альфа банк как оформить без отказа,0
1406695426,#Сбербанк и #ВТБ попадут под санкции ЕС (8)   #FF_RU,-1
1407336588,@morlusha Здравствуйте! Что именно Вас интересует о постоплатной системе расчетов? #билайн,0
